day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
1,2014,4,28,28/04/2014,51.1,46.4,1017.5,9,9.3,15,18.1,57,34,0.02,0,0,597
7,2014,4,27,27/04/2014,42.1,40.1,1016.7,6.5,10.7,15,0,46.9,39,0.72,0,1,449
6,2014,4,26,26/04/2014,36.5,28.1,996.7,9.7,20.1,24.1,33,39.9,33.1,0,0,0,548
5,2014,4,25,25/04/2014,44.2,36,1028.1,10,16.5,22,28,46.9,42.1,0,0,0,617
4,2014,4,24,24/04/2014,27.6,-1.5,1020.8,10,18.3,26,35,35.1,21.9,0,0,0,586
3,2014,4,23,23/04/2014,21.8,11,1010.9,8.1,16.2,24.1,33,35.1,14,0.04,7.9,0,536
2,2014,4,22,22/04/2014,34.6,28.2,1020.8,8.4,14.5,22,34,48.9,21.9,0.62,0,0,459
1,2014,4,21,21/04/2014,65.7,64.2,1009.2,3.2,10,21,27,70,60.8,0.32,0,1,521
7,2014,4,20,20/04/2014,74.1,61.4,1019.4,6.4,6.7,11.1,0,84.9,66,0,0,1,393
6,2014,4,19,19/04/2014,67.2,62.2,1020.2,10,7.8,12,21.7,75,57,0.01,0,0,525
5,2014,4,18,18/04/2014,75.9,64.8,1011.7,9,7.8,12,20,82.9,66,0,0,0,496
4,2014,4,17,17/04/2014,81.6,61.3,1014.6,9.9,4.7,16.9,22.9,90,62.6,0,0,0,508
3,2014,4,16,16/04/2014,64.9,59.5,1021.4,10,4.7,9.9,20.9,73.9,54,0,0,0,570
2,2014,4,15,15/04/2014,44,25.1,1013,10,17.2,24.1,39,48,37,0,0,0,452
1,2014,4,14,14/04/2014,59.3,52.2,1007.9,8.3,18.7,28,36.9,72,48,0.01,0,1,514
7,2014,4,13,13/04/2014,67.6,64,1009.7,8.9,13.4,17.1,25.1,78.1,53.1,0,0,0,482
6,2014,4,12,12/04/2014,58.7,45.9,1021.9,10,5,20,26,69.1,44.6,0,0,0,578
5,2014,4,11,11/04/2014,55.6,48.9,1028.1,10,5,8,0,63,48,0,0,0,609
4,2014,4,10,10/04/2014,59.7,55.6,1008.9,5.4,19.2,32.1,38.1,64,54,0.46,0,0,645
3,2014,4,9,09/04/2014,27,10.3,1026.1,10,10.8,15.9,21,36,23,0.12,14.2,0,595
2,2014,4,8,08/04/2014,28.2,10.4,1025.6,10,11.3,21,28.9,32,25,0,0,0,606
1,2014,4,7,07/04/2014,66,60.5,1014.8,9.9,7.9,15,0,77,61,0,0,0,533
7,2014,4,6,06/04/2014,55.2,47.6,1023.1,10,9.3,19,0,66,39.9,0,0,0,484
6,2014,4,5,05/04/2014,36,32.2,1019.7,5.6,19.4,28.9,38.1,43,21.9,0.16,3.1,1,580
5,2014,4,4,04/04/2014,58.7,45.2,1022.4,10,5.3,8.9,0,66.9,50,0,0,0,622
4,2014,4,3,03/04/2014,57,47.3,1027.2,10,7.7,12,0,68,44.1,0,0,0,592
3,2014,4,2,02/04/2014,58.7,53.2,1026.1,10,12.9,17.1,20,62.1,55.4,0,0,0,519
2,2014,4,1,01/04/2014,48.4,44.7,1006.8,3.6,21.7,26,35.9,51.1,39,0.07,0,0,549
1,2014,3,31,31/03/2014,30.8,22.2,1001.4,4.7,28,44.1,71.1,34,26.6,0,0,1,559
7,2014,3,30,30/03/2014,25.7,21,996.7,4.6,19.6,41,55.9,34,8.1,0.04,9.1,1,437
6,2014,3,29,29/03/2014,64.4,60.4,1009.3,9,8.9,13,20,73.9,55.9,0.03,0,0,569
5,2014,3,28,28/03/2014,67.1,58.9,1024,9.4,3.4,8.9,0,78.1,59,0,0,1,530
4,2014,3,27,27/03/2014,65.7,55.7,1011.3,10,11.4,17.1,27,77,57,0.29,0,0,538
3,2014,3,26,26/03/2014,25.4,6,1014.7,10,13.5,18.1,27,30,21.9,0,1.2,0,563
2,2014,3,25,25/03/2014,60.4,54.5,1019.4,10,4.7,8.9,14.8,70,50,0,0,0,474
1,2014,3,24,24/03/2014,55.9,52.8,1021.5,4.9,12.7,19,22.6,71.1,53.1,0,0,0,547
7,2014,3,23,23/03/2014,45.2,36.3,1024,9.7,6.1,13,17.4,55,37,0,0,0,427
6,2014,3,22,22/03/2014,44.5,26,1023.7,9.8,16.5,22,32.1,50,37,0.19,0,0,493
5,2014,3,21,21/03/2014,38.5,32.1,1031.4,9.3,9.2,14,22,45,34,0,0,0,589
4,2014,3,20,20/03/2014,37.1,27.1,1014.6,7.3,10.1,42,55.9,48.2,30.9,0,0,1,627
3,2014,3,19,19/03/2014,69.5,56.7,1017,10,7.5,11.1,0,80.1,60.1,0,0,0,525
2,2014,3,18,18/03/2014,67.5,64.8,1018.4,6.7,6.8,11.1,14.8,72,64.4,0,0,1,551
1,2014,3,17,17/03/2014,57.7,44.2,1014.3,10,18.1,24.1,29.9,73,53.1,0.04,0,0,519
7,2014,3,16,16/03/2014,52.1,42.7,1021.9,8.3,11,17.1,22.9,60.1,44.1,0.03,0,0,412
6,2014,3,15,15/03/2014,40.1,33.8,1001.6,7.1,17,27,38.1,48.9,36,0.38,0,1,519
5,2014,3,14,14/03/2014,56.9,47.9,1012.4,10,8.2,14,27.8,66,43,0,0,0,585
4,2014,3,13,13/03/2014,13.7,6.3,1003.4,7,17,21,33,28.9,6.1,1.5,0,0,545
3,2014,3,12,12/03/2014,26.8,15.4,1004.7,9.4,17.8,22.9,29.9,41,21,0.03,4,0,515
2,2014,3,11,11/03/2014,27.6,10.4,1020.9,10,12.5,19,26,35.1,21.9,0,0,0,510
1,2014,3,10,10/03/2014,38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,0,0,513
7,2014,3,9,09/03/2014,39.6,36.3,999.1,8.2,15.8,27,39,46,34,0.79,3.1,0,404
6,2014,3,8,08/03/2014,36.4,32.9,1013.9,7.4,21.1,27,34,37.9,35.1,0.07,7.9,0,515
5,2014,3,7,07/03/2014,71.3,61.3,1015.4,10,6.3,9.9,0,82,62.1,0,0,0,533
4,2014,3,6,06/03/2014,75.3,72.7,1015.2,5.5,9.8,15,20,84.9,69.1,0,0,0,558
3,2014,3,5,05/03/2014,68.3,64.1,1022.3,10,10.2,15,20,73.9,57.9,0,0,0,491
2,2014,3,4,04/03/2014,69.4,67.8,1015.9,3.1,6.7,15,49.9,72,66,0.06,0,1,532
1,2014,3,3,03/03/2014,54.1,47.5,1035.7,10,6,11.1,15.6,62.1,46,0,0,0,440
7,2014,3,2,02/03/2014,57.1,42,1012.2,10,10.4,14,14.8,68,52,0,0,0,344
6,2014,3,1,01/03/2014,73.1,63,1015,10,9.1,14,15.6,79,66.9,0,0,0,497
5,2014,2,28,28/02/2014,62,56.1,1026.4,10,5.4,12,17.4,70,51.1,0,0,0,655
4,2014,2,27,27/02/2014,35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,0,0,571
3,2014,2,26,26/02/2014,41.7,36,1005,8.2,13.5,25.1,46,50,30.9,0.26,0,0,511
2,2014,2,25,25/02/2014,45.9,31.8,1021.9,10,9,15,24.3,53.1,36,0,0,0,513
1,2014,2,24,24/02/2014,35.4,34.9,1019,2.6,4.9,9.9,14.8,37.4,33.1,0.08,0,1,569
7,2014,2,23,23/02/2014,48.6,43.1,1023.9,10,6.9,12,0,51.1,34,0,0,0,414
6,2014,2,22,22/02/2014,47.7,36.3,1015.2,10,7.8,15,18.2,59,39.9,0.48,0,0,587
5,2014,2,21,21/02/2014,54.2,52.4,1002.9,2.4,11.3,20,24.1,60.1,42.1,0.64,0,1,545
4,2014,2,20,20/02/2014,57.1,44.8,1015.2,8.6,15.5,26,39,69.1,43,0.18,0,0,556
3,2014,2,19,19/02/2014,49.5,42,1015.6,10,7.6,17.1,24.1,57,43,0,0,0,552
2,2014,2,18,18/02/2014,67.3,59.8,1023.8,10,3.2,8,0,75.9,55.9,0,0,0,518
1,2014,2,17,17/02/2014,60.4,54.3,1021.3,9.1,10.5,19,24.1,71.1,52,0,0,1,491
7,2014,2,16,16/02/2014,29.4,13.4,1028.7,10,10.2,14,19,35.1,25,0,0,0,464
6,2014,2,15,15/02/2014,32.7,30.2,1014.8,1.6,10,15.9,25.1,41,24.1,0.31,13,1,516
5,2014,2,14,14/02/2014,9.5,-0.5,1022.2,10,15,18.1,25.1,21,5,0,0,0,792
4,2014,2,13,13/02/2014,65.7,63.7,1014.4,5.8,11.3,17.1,21,69.1,62.6,0,0,1,447
3,2014,2,12,12/02/2014,74.5,68.8,1011.2,7.6,7.8,12,20,81,68,0.02,0,1,640
2,2014,2,11,11/02/2014,67.6,57.8,1013.1,10,14.5,24.1,31.1,70,63,0,0,0,636
1,2014,2,10,10/02/2014,49.7,46.6,1021.4,6.7,14.2,21,28.9,52,42.1,0.01,0,0,678
7,2014,2,9,09/02/2014,57.5,54.5,1020.4,2.9,10.3,17.1,22,62.1,55,0.33,0,1,450
6,2014,2,8,08/02/2014,67.7,59.2,1020,10,6.1,8.9,17.4,82.9,59,0,0,0,424
5,2014,2,7,07/02/2014,66.9,62,1021.4,8.7,11.4,20,26,72,55,0,0,0,675
4,2014,2,6,06/02/2014,56.3,47.6,1014.9,10,6,9.9,19.1,68,45,0,0,0,569
3,2014,2,5,05/02/2014,57.9,55.9,1020.7,0.8,11.1,15.9,21,66.9,54,0,0,1,468
2,2014,2,4,04/02/2014,71.1,69,1018.1,4.1,10.1,15.9,24.1,75.9,66,0,0,1,613
1,2014,2,3,03/02/2014,56.5,53.6,1015.2,8,13.6,20,25.1,63,50,0,0,1,960
7,2014,2,2,02/02/2014,52.1,39.7,1023.9,10,12.6,21,26,55,48,0,0,0,417
6,2014,2,1,01/02/2014,68.9,62.8,1007.7,9.6,10.5,15.9,27.8,73.9,64.9,0.12,0,0,507
5,2014,1,31,31/01/2014,62.9,61.1,1004.2,3.9,12.3,22,32.1,69.1,55,1.79,0,1,560
4,2014,1,30,30/01/2014,71.1,69.3,1019.3,8.7,5.6,11.1,0,75,66,0.22,0,0,657
3,2014,1,29,29/01/2014,63.6,60.9,1020.5,4.5,4.9,8.9,0,73,59,0,0,1,649
2,2014,1,28,28/01/2014,62.3,60.4,1020.6,4.3,11.3,24.1,34,66.9,52,0.14,0,1,504
1,2014,1,27,27/01/2014,35,24.6,1030.7,10,8,15.9,17.1,48,21.9,0,0,0,511
7,2014,1,26,26/01/2014,30.2,18,1029.7,10,12.6,22,28.9,36,26.1,0,0,0,465
6,2014,1,25,25/01/2014,39.6,30.2,1002,10,8.4,15.9,24.1,46,32,0,0,0,475
5,2014,1,24,24/01/2014,65.9,63.7,1020.7,5.2,4.2,8,0,77,57.2,0,0,1,705
4,2014,1,23,23/01/2014,46.4,32.8,1007.7,10,12.9,19,28,57,43,0.06,0,0,612
3,2014,1,22,22/01/2014,25,14.8,1019.2,10,13.1,18.1,25.1,37,19.9,0.18,0,0,498
2,2014,1,21,21/01/2014,41.3,38,1010.6,7,7.9,17.1,27.8,45,37,0.45,0,0,1161
1,2014,1,20,20/01/2014,28.1,16.1,1015.1,10,15.7,20,27,46.9,21.9,0.04,0,0,360
7,2014,1,19,19/01/2014,31.4,16.3,1024.7,10,6.7,11.1,0,37.9,21,0,0,0,380
6,2014,1,18,18/01/2014,36.6,29.3,1010.5,8.4,8.9,15.9,21,43,28,0.11,0,0,448
5,2014,1,17,17/01/2014,47,37,1006.7,9.9,12.3,20,29.9,54,39,0,0,0,589
4,2014,1,16,16/01/2014,38.6,34.1,1003.7,7.9,10.1,27,39,46.9,28,0.01,0,0,521
3,2014,1,15,15/01/2014,44,39.4,1013.2,8.9,6.3,12,27.8,57,39.9,0,0,0,583
2,2014,1,14,14/01/2014,42.1,25.4,1019.6,10,13.9,22,29.9,46,39,0,0,0,559
1,2014,1,13,13/01/2014,57.5,47.6,1022,10,3.6,8,0,66,46.9,0,0,0,568
7,2014,1,12,12/01/2014,28.8,22.6,1034.1,9.7,5.8,11.1,0,39.2,12.9,0,0,0,388
6,2014,1,11,11/01/2014,58.3,47.5,1000.3,9.8,16.9,25.1,34,61,51.1,0.07,0,0,465
5,2014,1,10,10/01/2014,76.7,68.5,1009.5,8.5,8.5,12,17.1,87.1,71.1,0,0,0,667
4,2014,1,9,09/01/2014,77,69.7,1009.2,7.6,12.3,15.9,20,84.9,71.1,0,0,1,561
3,2014,1,8,08/01/2014,71.9,67.1,1010.7,8.1,7.5,14,0,80.1,66,0.28,0,1,616
2,2014,1,7,07/01/2014,37.1,29.8,1015.3,9.3,17.6,26,35.9,42.8,33.8,0.03,0,0,491
1,2014,1,6,06/01/2014,33.3,25.6,1035.1,10,5.2,8.9,0,39.9,19.9,0,0,0,518
7,2014,1,5,05/01/2014,70,64.4,1020.2,5.3,6.4,12,20.9,77,62.1,0.07,0,1,320
6,2014,1,4,04/01/2014,74.3,68.6,1008.6,7.3,12,21,29.9,82,68,1.03,0,0,418
5,2014,1,3,03/01/2014,33.4,27.2,1016.1,6.8,10.9,20,28,36,30.2,0.36,15,0,423
4,2014,1,2,02/01/2014,62.7,58.6,1006.5,5,6.3,18.1,22,69.1,57.9,0.13,0,1,603
3,2014,1,1,01/01/2014,69.5,61.4,1017.7,10,5.8,12,0,78.1,61,0,0,0,399
,,,,,,,,,,,,,,,,,
