day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
6,2017,4,29,29/04/2017,48.8,34.7,1021.5,10,14.3,20,28.9,61,39.9,0.78,0,0,661
5,2017,4,28,28/04/2017,49.4,42.9,1025.8,10,7,11.1,18.2,54,41,0,0,0,857
4,2017,4,27,27/04/2017,40.3,33.2,1009,8.9,11,15.9,21,48,35.6,0,0,1,688
3,2017,4,26,26/04/2017,40.3,19.7,1017.3,10,4.9,16.9,23.9,46.9,36,0,0,0,630
2,2017,4,25,25/04/2017,63.9,56.9,1012.6,8.8,4.1,8,15.6,73.9,54,0.01,0,1,723
1,2017,4,24,24/04/2017,64.9,64.2,1018.2,7.4,7.6,15,0,70,61,0.18,0,1,541
7,2017,4,23,23/04/2017,54.4,49.9,1021.9,4.4,4.5,8,18.2,66.9,46,0,0,1,517
6,2017,4,22,22/04/2017,41.2,34.2,1028.3,10,14.8,22,28,48,39,0.06,0,0,551
5,2017,4,21,21/04/2017,53.5,45.3,1021.4,7,3.9,15,0,60.1,39.2,0.04,0,0,690
4,2017,4,20,20/04/2017,66,60.9,1014.3,8.1,6.3,12,0,72,59,0,0,1,632
3,2017,4,19,19/04/2017,76.5,72.1,1008,6.6,10.9,14,19.1,84.9,72,0,0,0,580
2,2017,4,18,18/04/2017,68.7,57.9,1015.5,10,7.4,11.1,18.2,79,62.1,0,0,0,516
1,2017,4,17,17/04/2017,38.5,33.2,1023.1,10,3.8,9.9,0,48.9,25,0,5.9,0,488
7,2017,4,16,16/04/2017,46.7,41,1021,10,5,8.9,0,54,37.9,0,0,0,481
6,2017,4,15,15/04/2017,71.9,67,1016.5,6.7,7,14,13.9,79,68,0,0,1,495
5,2017,4,14,14/04/2017,71.7,71,1025.4,1.6,6.2,11.1,24.3,81,66.9,0,0,1,515
4,2017,4,13,13/04/2017,68.2,65.5,1017.7,6,5.2,12,17.4,73,64,0.04,0,1,590
3,2017,4,12,12/04/2017,62.2,56.1,1021.3,9.3,6,8.9,24.3,72,53.1,0,0,0,540
2,2017,4,11,11/04/2017,64.7,60.9,1019.8,7.1,11.2,15,21,71.1,59,0,0,1,519
1,2017,4,10,10/04/2017,66.9,63.7,1018,8.8,13.3,17.1,22.9,72,63,0,0,0,634
7,2017,4,9,09/04/2017,54.7,45.9,1006,10,10.7,19,22.9,62.1,45,0,0,0,541
6,2017,4,8,08/04/2017,27.4,11.7,1024.8,10,17.4,22,31.1,45,21.9,0,0,0,627
5,2017,4,7,07/04/2017,16.5,5.1,1014.4,9.7,11.1,19,24.1,28.9,9,0,5,0,694
4,2017,4,6,06/04/2017,44.5,35.1,1017.4,10,7,13,17.1,52,37.9,0.02,0,0,713
3,2017,4,5,05/04/2017,38.7,27.2,1024.2,7,4.4,9.9,20,44.6,33.8,0,0,0,587
2,2017,4,4,04/04/2017,48.2,43.6,1024,7.3,13.5,18.1,25.1,52,39.9,0,0,0,598
1,2017,4,3,03/04/2017,56.1,53.7,1005.8,4,20.5,28.9,38.1,61,50,0.72,0,0,646
7,2017,4,2,02/04/2017,47.7,45.8,1003.5,1.9,14.7,22.9,29.9,52,44.1,0.7,0,1,514
6,2017,4,1,01/04/2017,31.8,15.1,1018.6,9.9,13.6,24.1,33,39.9,21.9,0,0,0,591
5,2017,3,31,31/03/2017,62.8,56,1014.9,9.3,8.2,12,0,75,51.1,0.01,0,0,753
4,2017,3,30,30/03/2017,62.4,54.6,1020.3,10,9.6,15,19,69.1,43,0,0,0,639
3,2017,3,29,29/03/2017,44.5,41.7,1018.9,4.8,18.5,26,38.1,50,36,0.02,0,1,672
2,2017,3,28,28/03/2017,48.8,44.3,1026.7,10,9.2,15,0,52,46,0,0,0,592
1,2017,3,27,27/03/2017,67.3,60.5,1022.3,10,6.9,12,17.4,75.9,59,0,0,0,629
7,2017,3,26,26/03/2017,74.8,73.4,1018.6,6.3,7.2,9.9,13.9,81,70,0,0,0,456
6,2017,3,25,25/03/2017,63.7,54.2,1015.5,7.3,2.4,9.9,17.4,70,60.1,0,0,0,571
5,2017,3,24,24/03/2017,74.3,70.3,1017.3,5.9,6,9.9,0,82.9,68,0,0,1,654
4,2017,3,23,23/03/2017,72.6,68.9,1015.5,6.7,10.7,17.1,24.1,78.1,68,0,0,1,703
3,2017,3,22,22/03/2017,39.9,33.7,1021.4,9.8,9.1,12,0,48,30,0,0,0,617
2,2017,3,21,21/03/2017,39.4,34.6,1014.2,8.6,8.6,14,20,41,37,0.47,0,1,636
1,2017,3,20,20/03/2017,43.7,38.8,1013.4,6.6,21.6,31.1,42.9,48.9,39.9,2.28,0,0,750
7,2017,3,19,19/03/2017,60,56.6,1018.2,6.7,13.1,24.1,33,68,50,1.08,0,1,550
6,2017,3,18,18/03/2017,67.8,60.5,1017,10,9.7,13,18.2,73.9,55,0,0,0,504
5,2017,3,17,17/03/2017,57.2,54.5,1022.8,5.7,8.2,13,19.1,68,46.9,0,0,1,756
4,2017,3,16,16/03/2017,35,23.4,1022.9,10,10.3,14,24.1,55,28,0.61,0,0,839
3,2017,3,15,15/03/2017,16.8,5,1018.5,9.8,15.8,26,38.1,39.9,10.9,0.01,7.9,0,650
2,2017,3,14,14/03/2017,40.7,36.9,1014.4,7.4,7.6,14,22,45,37,0.1,0,0,374
1,2017,3,13,13/03/2017,72.8,69.1,1012.6,6.6,5.3,12,21.7,77,66.9,0.04,0,0,792
7,2017,3,12,12/03/2017,63.6,50.4,1017.9,10,10.2,17.1,22,71.1,52,0,0,0,516
6,2017,3,11,11/03/2017,44.5,38,1019,9.9,5.3,11.1,19.1,53.1,32,0,0,1,548
5,2017,3,10,10/03/2017,41.3,36.8,999.4,10,5.9,9.9,31.3,45,23,0,5.9,0,612
4,2017,3,9,09/03/2017,41.1,32.4,1007.1,7.9,10.6,20,26,48.9,30,0.05,0,0,665
3,2017,3,8,08/03/2017,50.7,33,1020.4,10,10.3,21,27,57.9,36,0,0,0,609
2,2017,3,7,07/03/2017,73.9,71.4,1013.4,2.8,9.6,15.9,22,80.1,69.1,0,0,1,637
1,2017,3,6,06/03/2017,75,71.7,1011.3,6.1,10.4,15,22,81,70,0,0,0,618
7,2017,3,5,05/03/2017,73.2,65.3,1011.3,9.7,2.3,12,17.4,79,62.6,0.59,0,0,489
6,2017,3,4,04/03/2017,70.5,69,1012.9,4.6,10.7,17.1,22,75.9,66,0,0,1,536
5,2017,3,3,03/03/2017,56.6,50.5,1025.2,9.6,11.5,15,14.8,62.1,42.1,0.01,0,0,745
4,2017,3,2,02/03/2017,23,11.1,1031.4,9.7,13.1,25.1,33,30.9,19,0,0,0,653
3,2017,3,1,01/03/2017,33.3,17.6,1005.7,10,19.7,28,35,39.9,28,0,0,0,571
2,2017,2,28,28/02/2017,73.7,65,1003.6,7.8,9.2,15.9,21,82,68,0,0,1,591
1,2017,2,27,27/02/2017,70.8,69.5,1025.1,0.8,4.4,7,0,77,66.9,0,0,1,540
7,2017,2,26,26/02/2017,35.5,30.5,1021,8.4,8.4,12,20.9,39,25,0.13,0,0,462
6,2017,2,25,25/02/2017,38.3,26.1,1022.3,10,8.7,14,19.1,46,30.9,0.2,0,0,573
5,2017,2,24,24/02/2017,47.4,44.2,1022,6.6,11.1,15,22,51.1,37,0.03,0,0,657
4,2017,2,23,23/02/2017,42.6,38.1,1007.4,9.7,10,17.1,20,51.1,26.1,0,0,0,581
3,2017,2,22,22/02/2017,56.1,45,1012.9,9.4,8.9,15.9,22.9,66,51.1,0,0,0,477
2,2017,2,21,21/02/2017,70.4,66.2,1015.3,6.6,5.2,12,18.2,77,63,0.01,0,1,483
1,2017,2,20,20/02/2017,53.1,49.3,1005.9,4.1,15.1,21,27,57.9,46.9,0.88,0,1,428
7,2017,2,19,19/02/2017,30.9,20.8,1016.9,10,7.6,14,22,46,25,0.01,0,0,438
6,2017,2,18,18/02/2017,35.9,30.3,1025.7,10,5.9,14,0,46.4,28.9,0,0,0,570
5,2017,2,17,17/02/2017,29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,0,0,680
4,2017,2,16,16/02/2017,14.8,-0.5,1022.4,10,11.8,15.9,22.9,23,9,0,4,0,652
3,2017,2,15,15/02/2017,27.4,16,1019.2,9.5,10.3,15.9,0,33.1,10.9,0,7.9,0,603
2,2017,2,14,14/02/2017,37.6,30.7,1020.9,9.2,6.2,15.9,21,45,30.9,0,0,0,688
1,2017,2,13,13/02/2017,20,2.6,1021.2,10,16.1,20,29.9,26.1,15.1,0,0,0,642
7,2017,2,12,12/02/2017,49.9,42.3,1019.1,9,10.5,20,28.9,55.9,36,0,0,0,439
6,2017,2,11,11/02/2017,53.8,48,1011.7,9.1,9.2,15.9,26.9,61,48,0.69,0,0,511
5,2017,2,10,10/02/2017,51.5,48.6,1004,3.6,14.3,26,35,55.9,39.9,0.32,0,1,708
4,2017,2,9,09/02/2017,24.7,14.7,1024.4,8.9,16.4,25.1,36.9,34,21,0.06,8,0,507
3,2017,2,8,08/02/2017,29.4,20.9,1027.4,10,8.4,14,19,37.9,19,0,0,0,673
2,2017,2,7,07/02/2017,53.8,48.5,1022.3,8.5,5.6,18.1,26,57.2,50,0.46,0,0,626
1,2017,2,6,06/02/2017,46.7,34.2,1025.8,9.8,12.9,18.1,27,57.9,37.9,0.13,0,0,568
7,2017,2,5,05/02/2017,57.5,48.6,1011.4,10,7.2,9.9,0,63,51.1,0.03,0,0,429
6,2017,2,4,04/02/2017,63.9,60,1017.7,7.9,7.9,13,19,73,57.9,0.01,0,1,541
5,2017,2,3,03/02/2017,61.1,56.4,1016.4,5.5,7.2,13,18.2,69.1,55.9,0.11,0,1,609
4,2017,2,2,02/02/2017,50.8,48.5,1011,2.7,10.8,19,25.1,55.9,42.1,0,0,1,586
3,2017,2,1,01/02/2017,40.3,24,1021,10,10.8,18.1,24.1,48.9,35.1,0,0,0,574
2,2017,1,31,31/01/2017,43.3,25.8,1016.1,9.8,9.6,30.9,43.9,53.1,36,0.17,0,0,571
1,2017,1,30,30/01/2017,32,22.9,1019.5,10,4.5,8.9,20,43,25,0,0,0,545
7,2017,1,29,29/01/2017,31.3,23.1,1017.3,9.8,9.1,19,26,43,19,0,0,0,428
6,2017,1,28,28/01/2017,24.8,12.2,1025.5,10,8.3,12,0,30,21,0,0,0,501
5,2017,1,27,27/01/2017,21.7,11.8,1014.9,6.5,7.7,15.9,22,28.9,17.1,0,11.8,0,583
4,2017,1,26,26/01/2017,21,17.9,1013.1,4.9,10.5,14,19,21.9,19.9,0.01,0,0,563
3,2017,1,25,25/01/2017,17.6,-1.7,1027.8,9.8,10.9,18.1,24.1,21.9,8.1,0,0,0,576
2,2017,1,24,24/01/2017,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,9.1,0,564
1,2017,1,23,23/01/2017,39.9,21.2,1022.8,10,13.7,25.1,31.1,44.1,37,0.31,0,0,667
7,2017,1,22,22/01/2017,35.1,32.5,1016.8,6,16.1,28,35.9,37,33.1,0.35,3.9,0,411
6,2017,1,21,21/01/2017,39.7,26.9,1017.1,9.8,9.7,18.1,24.1,53.1,35.1,0.83,0,0,475
5,2017,1,20,20/01/2017,48.9,46.9,992.3,2.3,17.2,28.9,41,55,37.9,0.85,0,1,605
4,2017,1,19,19/01/2017,46.3,41.1,1007.6,7.1,13.1,19,26,50,41,0.54,0,0,610
3,2017,1,18,18/01/2017,50.4,47.7,1000,5,8.5,18.1,25.1,59,46,0.79,0,1,549
2,2017,1,17,17/01/2017,66.8,65.5,1020.8,4.6,2.8,8,0,75.9,61,0,0,1,657
1,2017,1,16,16/01/2017,73,71.1,1016.3,6.6,7.8,12,20.9,80.1,69.1,0,0,1,477
7,2017,1,15,15/01/2017,69.2,67.4,1016.2,3.7,6.6,11.1,18.2,75.9,64.9,0,0,1,490
6,2017,1,14,14/01/2017,78.5,56.8,1012.7,10,3.5,9.9,17.4,84,68,0.09,0,0,495
5,2017,1,13,13/01/2017,66.3,66.2,1016.5,6.2,10.5,18.1,24.1,71.1,64,0.02,0,0,604
4,2017,1,12,12/01/2017,64.5,59,1013.4,8.4,10,17.1,15.6,72,60.1,0,0,0,646
3,2017,1,11,11/01/2017,71.2,62.7,1007.8,10,10.5,20,24.1,78.1,64,0,0,0,629
2,2017,1,10,10/01/2017,79.8,56.7,1012.8,10,2.9,12,19.1,88,63,0,0,0,597
1,2017,1,9,09/01/2017,77.9,70.8,1015.3,6,4.4,13,18.1,89.1,69.1,0,0,1,669
7,2017,1,8,08/01/2017,63.2,49.2,1014.6,9.9,6,11.1,15.6,73,48,0,0,0,406
6,2017,1,7,07/01/2017,65.1,65,1009.1,6.9,11.1,19,27,77,63,0.12,0,0,896
5,2017,1,6,06/01/2017,47.8,34.7,1025.4,9.8,10.9,17.1,19,54,42.1,0.24,0,0,600
4,2017,1,5,05/01/2017,34.8,21.5,1014.7,9.9,7.5,14,20,39.9,28,0,0,0,552
3,2017,1,4,04/01/2017,19.8,8.6,1026.5,10,16.5,22.9,28,43,12.9,0.08,0,0,590
2,2017,1,3,03/01/2017,62.4,57.6,1023,9.2,11.7,15.9,22,68,59,0,0,0,659
1,2017,1,2,02/01/2017,75.3,69.6,1007.5,8.8,5.8,15.9,28.9,81,69.1,0,0,1,449
7,2017,1,1,01/01/2017,54.7,44.3,1009.1,9.5,13,18.1,22.9,60.1,48.9,0.61,0,0,485
