day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
6,2018,4,28,28/04/2018,38.6,31.2,1018.7,9.2,7.7,12,19.1,46.9,28.9,0.01,0,0,604
5,2018,4,27,27/04/2018,40.8,36.3,1023.6,6.8,11.2,21,34,51.8,33.1,0.13,0,0,690
4,2018,4,26,26/04/2018,30.9,24.3,1013.6,8,12.4,22,28,35.1,17.1,0.08,2,0,729
3,2018,4,25,25/04/2018,59.6,48.5,1013.9,10,10.6,17.1,25.1,72,53.1,0.2,0,0,626
2,2018,4,24,24/04/2018,74.1,70.4,1011.1,9.4,9.7,17.1,21,80.1,69.1,0.08,0,0,671
1,2018,4,23,23/04/2018,74.4,69.8,1016.3,9,9.1,14,19,82,69.1,0.01,0,0,675
7,2018,4,22,22/04/2018,70.8,69.6,1015.5,4.4,8.2,19,20,80.1,64,0,0,1,568
6,2018,4,21,21/04/2018,68.5,63.7,1018.3,10,7.5,9.9,0,73,64.9,0,0,0,584
5,2018,4,20,20/04/2018,47.1,32.1,1007.6,10,18.3,24.1,33,57,42.1,0.58,0,0,707
4,2018,4,19,19/04/2018,33.2,28.1,1023,8.3,6.8,13,0,39.9,23,0,1.2,0,706
3,2018,4,18,18/04/2018,31.2,16,1015.5,9.2,10.1,20,26,45,27,0,0,0,662
2,2018,4,17,17/04/2018,25.1,16.2,1016.7,9.3,6.3,14,20,30.9,17.1,0,1.2,0,600
1,2018,4,16,16/04/2018,59.1,54.8,1021.1,6.9,7.2,14,22,64.9,53.1,0,0,1,741
7,2018,4,15,15/04/2018,71.3,67.8,1015.3,6.4,11.9,19,24.1,78.1,64.9,0,0,1,510
6,2018,4,14,14/04/2018,53.7,44.4,1018.2,10,5.4,8.9,0,59,48,0,0,0,624
5,2018,4,13,13/04/2018,44.3,31.7,1007.3,9.9,14.9,21,31.1,51.1,37,0,0,0,755
4,2018,4,12,12/04/2018,59.4,54.7,1021.5,7.5,10.5,15.9,22,72,53.1,0.01,0,1,610
3,2018,4,11,11/04/2018,63,57,1021.1,10,11.5,14,19,69.1,45,0,0,0,612
2,2018,4,10,10/04/2018,64.9,55.5,1013.2,9.8,4.8,8,20,77,55.9,0,0,0,668
1,2018,4,9,09/04/2018,56.2,53.1,1013.1,3.7,9.4,15.9,22.9,62.1,52,0,0,1,625
7,2018,4,8,08/04/2018,36.8,28.3,1014.8,9.8,11,14,20,44.1,27,0,0,0,468
6,2018,4,7,07/04/2018,35.6,26.3,1037.4,10,13.6,20,21.7,42.1,15.1,0,0,0,487
5,2018,4,6,06/04/2018,58.2,50,990,9.9,28,35,49.9,64,55.4,0.86,0,0,515
4,2018,4,5,05/04/2018,38.6,34.4,1020.2,9.6,5,7,0,48,21,0,0,0,531
3,2018,4,4,04/04/2018,30.7,24.5,1012,8.2,9.8,17.1,22.9,36,25,0.01,1,0,554
2,2018,4,3,03/04/2018,64.9,61.5,1014.6,6.2,11.3,18.1,28,71.6,59,0,0,1,551
1,2018,4,2,02/04/2018,57.5,44.9,1011.2,10,10.4,15,22,69.1,48.9,0,0,0,562
7,2018,4,1,01/04/2018,54.4,50.7,1020.7,8.2,6.4,14,0,64.9,43,0,0,1,399
6,2018,3,31,31/03/2018,58.4,52.6,1024.3,10,11.6,15,22,64.9,54,0,0,0,589
5,2018,3,30,30/03/2018,36.1,21.4,1000.1,10,13.5,19,27,39.9,33.1,0,0,0,580
4,2018,3,29,29/03/2018,55.2,52,1016.7,9.5,13.5,20,28,60.1,39,0.2,0,0,613
3,2018,3,28,28/03/2018,57,55.4,1010.3,6.1,12.8,21,28.9,60.8,51.8,0.23,0,0,629
2,2018,3,27,27/03/2018,75.6,69.6,1016.6,8.1,6.8,14,15.6,88,68,0,0,0,627
1,2018,3,26,26/03/2018,78.5,62.7,1021.6,10,3.5,13,19,82,68,0,0,1,710
7,2018,3,25,25/03/2018,68.2,65,1008,8.8,8.4,11.1,15.9,73,63,0.04,0,0,491
6,2018,3,24,24/03/2018,48.4,46.3,1024.3,4.9,6.9,11.1,0,60.1,39,0,0,1,550
5,2018,3,23,23/03/2018,42.3,33,1020.4,9.9,5.8,9.9,0,59,30,0,0,0,732
4,2018,3,22,22/03/2018,25.4,9,1018.4,10,15.1,20,28.9,35.1,19,0.03,0,0,760
3,2018,3,21,21/03/2018,30.9,10.8,1015.8,10,14.5,20,27,37,25,0,0,0,477
2,2018,3,20,20/03/2018,44.3,42,1008.8,6,21.8,28.9,35.9,50,41,1.16,0,0,597
1,2018,3,19,19/03/2018,40.4,30.7,1026.1,10,12.5,21,28,48.9,35.1,0.25,0,0,686
7,2018,3,18,18/03/2018,37,26.4,1002.1,10,11.5,17.1,25.1,43,32,0,0,0,526
6,2018,3,17,17/03/2018,31.2,12.9,1033,10,8.7,14,17.1,42.1,26.1,0,0,0,562
5,2018,3,16,16/03/2018,24.1,12.5,1029.1,10,5.2,11.1,13.9,35.1,12,0,0,0,753
4,2018,3,15,15/03/2018,20.3,10.4,1021.2,6.3,8.1,14,21.7,27,17.1,0.02,1,0,689
3,2018,3,14,14/03/2018,22.8,12.1,1033.9,10,9.3,17.1,21,39,19,0,0,0,652
2,2018,3,13,13/03/2018,18.8,10.9,1030.5,9.3,12.1,21,26,35.1,8.1,0.01,8,0,578
1,2018,3,12,12/03/2018,51,50.1,1011.1,6.2,13.5,20,27,57,46.9,0.15,0,0,679
7,2018,3,11,11/03/2018,45.7,43.4,1017,4.6,13.9,19,27,46.9,44.6,0.03,0,0,465
6,2018,3,10,10/03/2018,34.9,20.5,1018.3,10,10.7,17.1,25.1,42.1,24.1,0,0,0,567
5,2018,3,9,09/03/2018,28.9,11.2,1031.6,10,9.9,15.9,17.1,36,12,0,0,0,751
4,2018,3,8,08/03/2018,22.9,0.1,1026.4,9.9,17.8,25.1,33,37,18,0,0,0,633
3,2018,3,7,07/03/2018,41.2,35.6,1023.4,8.9,13.7,20,27,48,34,0,0,0,517
2,2018,3,6,06/03/2018,47.1,32,1012.2,10,13.7,20,27,64,41,1.56,0,0,676
1,2018,3,5,05/03/2018,39,18.8,1023.2,10,14,19,28,45,34,0,0,0,616
7,2018,3,4,04/03/2018,44.3,35.7,1010.1,10,14.9,24.1,28.9,52,37,0.05,0,0,457
6,2018,3,3,03/03/2018,30.7,14.4,1026.6,10,8.1,14,18.1,34,24.1,0,0,0,609
5,2018,3,2,02/03/2018,10.7,-4.6,1010.9,8.6,22.7,29.9,42.9,32,1.9,0,9.1,0,884
4,2018,3,1,01/03/2018,39.4,31.2,1008,9.8,13.6,20,26,46,33.1,0,0,0,619
3,2018,2,28,28/02/2018,60.9,51.3,1020.4,10,14.3,19,27,64,54,0,0,0,654
2,2018,2,27,27/02/2018,68.2,64.4,1009.2,7.8,7.7,13,0,75,60.1,0,0,1,631
1,2018,2,26,26/02/2018,52.6,41.5,1021.4,8.9,18.3,26,35,57.9,48,0,0,0,557
7,2018,2,25,25/02/2018,64,56.4,1018.2,7.6,9.1,15.9,22,73,57,0.05,0,1,448
6,2018,2,24,24/02/2018,61.9,55.5,1013.6,10,6.5,8.9,19.1,73,55,0,0,0,540
5,2018,2,23,23/02/2018,78.7,56.1,1016.3,9.9,3.9,20,27,90,68,0,0,0,548
4,2018,2,22,22/02/2018,76.3,71.2,1021.6,9.3,5.7,9.9,15.6,82.9,69.1,0,0,0,550
3,2018,2,21,21/02/2018,70.3,66.6,1018,10,6.3,9.9,17.4,80.1,60.1,0,0,0,601
2,2018,2,20,20/02/2018,71.5,68.8,1014,9.9,8.7,14,26.1,80.1,64.9,0,0,0,535
1,2018,2,19,19/02/2018,76.4,69.6,1015.8,9.1,13.5,17.1,22.9,81,70,0,0,0,435
7,2018,2,18,18/02/2018,63,56,1021.1,10,3.5,8.9,14.8,72,53.1,0,0,0,472
6,2018,2,17,17/02/2018,67.5,63.4,1011.8,9.5,8,13,0,75,60.1,0,0,0,604
5,2018,2,16,16/02/2018,28.7,11.6,1015.4,10,13,18.1,24.1,39,21.9,0,0,0,582
4,2018,2,15,15/02/2018,44.6,40,1026.9,5.1,15,22,28.9,46.4,42.1,0.11,0,0,645
3,2018,2,14,14/02/2018,74.2,70.7,1012.2,6.2,9.7,14,31.3,86,69.1,0,0,0,671
2,2018,2,13,13/02/2018,84.6,63.3,1009.3,9.4,3.5,9.9,18.1,93.9,70,0,0,0,613
1,2018,2,12,12/02/2018,63.7,55,1011.7,10,8.9,14,20,73.9,55,0,0,0,543
7,2018,2,11,11/02/2018,55.7,48.8,1021,9.7,6.5,9.9,0,70,46,0,0,0,479
6,2018,2,10,10/02/2018,72.7,69.3,1018,5.7,7,13,26.1,80.1,69.1,0,0,1,549
5,2018,2,9,09/02/2018,75.7,65.2,1023.6,7.3,3.2,13,18.1,84,62.6,0.01,0,1,583
4,2018,2,8,08/02/2018,62.6,59,1023,9.9,7.5,12,14.8,71.1,55,0,0,0,616
3,2018,2,7,07/02/2018,74.1,70.9,1016.5,5.7,9.4,14,17.4,82,64.9,0,0,1,653
2,2018,2,6,06/02/2018,70.9,66.1,1013.9,8.2,9.5,14,28.7,82,64.9,0,0,1,545
1,2018,2,5,05/02/2018,35.4,26.2,1007.9,9.6,9.2,13,25.1,44.1,30,0.01,0,0,706
7,2018,2,4,04/02/2018,70.5,68.3,1012.7,4.1,15.5,26,33,75,63,0.34,0,0,541
6,2018,2,3,03/02/2018,70.6,65.3,1008.2,9.9,6.9,12,19.1,78.1,63,0.05,0,0,478
5,2018,2,2,02/02/2018,39.1,37.9,1019.5,4.5,11.8,21,26,43,33.1,0.33,0,0,617
4,2018,2,1,01/02/2018,54,48.6,1015.3,9.5,13.2,15.9,34.8,66,48.9,0,0,0,594
3,2018,1,31,31/01/2018,58.8,50.3,1024.1,10,7,12,0,68,46.9,0,0,0,596
2,2018,1,30,30/01/2018,38.6,22.8,1026.4,10,13.4,20,27,46.9,28,0,0,0,579
1,2018,1,29,29/01/2018,63.8,63.5,1021.1,3.9,5.7,9.9,20.9,71.1,61,0,0,1,531
7,2018,1,28,28/01/2018,69.2,65.9,1015,9.9,9.9,14,20,73.9,60.1,0.01,0,0,412
6,2018,1,27,27/01/2018,77,72,1018.3,4.1,6.8,13,0,86,71.1,0,0,1,510
5,2018,1,26,26/01/2018,77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,0,0,677
4,2018,1,25,25/01/2018,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66,46.9,0.54,0,1,602
3,2018,1,24,24/01/2018,35.6,23.3,1019.8,10,10,15,24.1,39.9,27,0,0,0,615
2,2018,1,23,23/01/2018,42.9,36.8,1021.3,8.2,13.1,18.1,22.9,48,37.4,0,0,0,531
1,2018,1,22,22/01/2018,67.3,66.8,1018.5,3.9,5.7,11.1,20,78.1,62.1,0,0,1,559
7,2018,1,21,21/01/2018,56.4,45.7,1015.4,9.9,10.4,21,28.9,64,51.1,0.11,0,0,418
6,2018,1,20,20/01/2018,38.8,29,1019.7,10,9.7,15,18.1,43,30,0,0,0,530
5,2018,1,19,19/01/2018,46.1,28,1020.6,10,13.7,19,25.1,60.1,41,0,0,0,599
4,2018,1,18,18/01/2018,44.3,38.3,1017.8,7.5,11.4,15.9,20,50,37.9,0,0,0,634
3,2018,1,17,17/01/2018,68.3,58.3,1013.2,7.6,5.8,17.1,0,77,61,0,0,1,611
2,2018,1,16,16/01/2018,75.2,58.1,1015.7,10,1.2,9.9,13.9,82.9,63,0.01,0,0,617
1,2018,1,15,15/01/2018,77.5,69.4,1017.9,8.8,8.5,14,19,84,70,0,0,0,523
7,2018,1,14,14/01/2018,72.8,68.3,1009.8,8.3,7.4,12,20,81,66.9,0.31,0,1,494
6,2018,1,13,13/01/2018,34.5,15.3,1023.1,10,10.8,15,21,41,27,0,0,0,603
5,2018,1,12,12/01/2018,64.5,57.6,1010.4,10,9.1,13,19,73.9,60.1,0.13,0,0,704
4,2018,1,11,11/01/2018,73.9,72.4,1010.8,5.9,9.4,15.9,24.1,82.9,66,0.05,0,1,696
3,2018,1,10,10/01/2018,73.6,68.9,1011.5,6.5,3.5,9.9,26.9,81,66.2,0.01,0,1,687
2,2018,1,9,09/01/2018,53,44.6,1022.2,10,9.2,18.1,22,59,37,0.01,0,0,684
1,2018,1,8,08/01/2018,67.3,61.6,1019,10,8,12,20.9,73,55,0.01,0,0,720
7,2018,1,7,07/01/2018,72,65.8,1013.2,9.4,7.2,13,0,80.1,66.9,0,0,0,475
6,2018,1,6,06/01/2018,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,0,0,599
5,2018,1,5,05/01/2018,18.6,7,1034.4,9.3,6,18.1,15.6,35.6,8.1,0,0,0,700
4,2018,1,4,04/01/2018,26.9,8.3,1025.3,9.9,7.5,12,64.3,37,21.9,0,0,0,464
3,2018,1,3,03/01/2018,69.1,61.2,1014.2,8.5,9.8,15.9,22,75.9,66,0,0,0,645
2,2018,1,2,02/01/2018,68.9,67.6,1013.9,1.5,7.5,12,21.7,73.9,59,0,0,1,654
1,2018,1,1,01/01/2018,65.5,62.2,1011.8,6.5,10.4,15,28.9,72,61,0,0,1,453
