day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
2,2015,4,28,28/04/2015,29.4,19.6,1020.2,6,8.9,18.1,25.1,41,21,0.25,11.8,1,613
1,2015,4,27,27/04/2015,25.6,18.3,1025.1,10,6.7,12,20,35.1,10.9,0,0,0,558
7,2015,4,26,26/04/2015,30.1,19.1,1009.9,10,15.1,28,40,33.1,26.6,0,2,0,477
6,2015,4,25,25/04/2015,34.5,29.2,1018.5,10,5.7,15.9,0,42.1,26.1,0.73,1.2,0,592
5,2015,4,24,24/04/2015,32,23,1011.2,8.5,17,27,35.9,41,10.9,0,4,0,676
4,2015,4,23,23/04/2015,28.5,11.1,1008,9.8,19.1,25.1,33,36,23,0,5.1,0,612
3,2015,4,22,22/04/2015,34.9,23.9,1019.2,9.5,10.6,18.1,22.9,39.9,28.9,0.19,0,0,568
2,2015,4,21,21/04/2015,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,10,1,645
1,2015,4,20,20/04/2015,59.8,59.48,1021,6.8,6.7,15,17.1,73,52,0,0,1,630
7,2015,4,19,19/04/2015,65.2,56.3,1009.1,10,6.6,14,21,73.9,55,0,0,0,471
6,2015,4,18,18/04/2015,42.6,38.2,1020.1,10,12.9,17.1,22,48,28,0,0,0,605
5,2015,4,17,17/04/2015,64.2,61.9,1012.8,3.6,7.1,19,25.1,73,55.9,0.47,0,1,679
4,2015,4,16,16/04/2015,73.7,70.8,1009.8,6.3,5.1,12,31.3,80.1,71.1,0.78,0,1,560
3,2015,4,15,15/04/2015,58.9,51.3,1033.3,10,6.7,15,21,68,48.9,0,0,0,595
2,2015,4,14,14/04/2015,63.7,57.9,1020.6,9.1,11.3,19,25.1,69.1,60.1,0.01,0,0,542
1,2015,4,13,13/04/2015,71.7,70.5,1025.7,4.8,6.8,9.9,0,81,62.1,0,0,1,554
7,2015,4,12,12/04/2015,66.4,64.6,1012,3.9,6.8,9.9,0,72,62.6,0.67,0,1,443
6,2015,4,11,11/04/2015,38.9,32.3,1017.7,10,6.5,15,32.1,46,27,0,0,0,576
5,2015,4,10,10/04/2015,48,30.2,1015.2,10,9.2,13,21,54,43,0,0,0,486
4,2015,4,9,09/04/2015,68.6,64.8,1015.3,8.6,8.5,13,18.1,75.9,63,0,0,0,452
3,2015,4,8,08/04/2015,72,61.5,1016.5,9.8,5.8,9.9,0,82,61,0,0,0,457
2,2015,4,7,07/04/2015,67.9,61.5,1007,8.2,12.3,22.9,27,72,61,0.11,0,1,452
1,2015,4,6,06/04/2015,70.4,61.3,1017.2,9.9,6.4,8.9,0,78.1,60.1,0,0,0,510
7,2015,4,5,05/04/2015,61.7,57.5,1011.3,8.2,13,19,24.1,64,57,0.87,0,1,422
6,2015,4,4,04/04/2015,29.4,15,1024.6,10,11.2,17.1,25.1,43,19,0,0,0,507
5,2015,4,3,03/04/2015,42.8,31.7,1013.4,10,16.6,21,27,48.9,25,0,0,0,491
4,2015,4,2,02/04/2015,65.6,62.6,1020.7,9.9,11.5,15,24.3,71.1,59,0,0,0,653
3,2015,4,1,01/04/2015,41.6,27.3,1020.4,10,12.5,18.1,25.1,57,34,0.05,0,0,648
2,2015,3,31,31/03/2015,35,26.7,1025.2,10,5,11.1,15.9,45,27,0.02,0,0,628
1,2015,3,30,30/03/2015,46.9,39.2,1030,10,4.7,8.9,0,55,39.9,0,0,0,556
7,2015,3,29,29/03/2015,59,54,1011.3,9.3,6.2,12,20.9,71.1,54,0,0,0,505
6,2015,3,28,28/03/2015,30.9,16.8,1025.3,10,6.6,14,0,39,25,0,0,0,459
5,2015,3,27,27/03/2015,29.5,18.3,1024.3,9.5,7.1,21,26,36,25,0,0,0,532
4,2015,3,26,26/03/2015,53.3,47.6,1010.2,10,8.2,13,17.4,64,43,0,0,0,525
3,2015,3,25,25/03/2015,72.8,68.1,1014.2,6.3,9.7,14,20,80.1,66.9,1.01,0,1,538
2,2015,3,24,24/03/2015,68.7,63.6,1020,9.8,9.7,14,26.1,73,57.9,0.01,0,0,601
1,2015,3,23,23/03/2015,59.6,50.1,1029,10,11.8,18.1,25.1,71.1,54,0.38,0,0,586
7,2015,3,22,22/03/2015,41,37,1010.2,6.9,15.3,22.9,28.9,46.9,36,0.61,0,0,432
6,2015,3,21,21/03/2015,52.5,46.7,999,7.9,11.7,21,29.9,59,46,0.85,0,0,507
5,2015,3,20,20/03/2015,71.1,65.4,1015.8,10,5.9,8.9,15.6,82,62.1,0,0,0,570
4,2015,3,19,19/03/2015,62.7,58.8,1003.7,9,7.5,12,21.7,68,59,0.02,0,0,582
3,2015,3,18,18/03/2015,36.4,19.7,1007.8,10,15.4,22.9,33,48,32,0,0,0,547
2,2015,3,17,17/03/2015,28.6,15.9,1021.4,9,9.6,18.1,25.1,41,21,0,1,0,528
1,2015,3,16,16/03/2015,39.1,25.5,1026.8,10,13.2,19,28,48,30,0,0,0,529
7,2015,3,15,15/03/2015,27,4.4,1025.3,10,15.4,27,39,36,23,0,0,0,459
6,2015,3,14,14/03/2015,69.1,63.5,1015.1,10,8.7,15,18.2,77,61,0,0,0,507
5,2015,3,13,13/03/2015,77.3,66.9,1015.7,8.9,5.5,15,22,86,71.1,0.49,0,0,609
4,2015,3,12,12/03/2015,62.8,57.5,1027.3,10,6.2,8.9,17.4,72,57,0,0,0,586
3,2015,3,11,11/03/2015,42.8,37.1,1013.5,8.8,7.6,11.1,19,46,39,0.14,0,0,565
2,2015,3,10,10/03/2015,69.4,66.7,1012.5,5.1,12.3,19,27,73.9,66,0.02,0,1,584
1,2015,3,9,09/03/2015,61,59.3,1003.1,3,8.1,12,21.7,64,57,0.12,0,1,661
7,2015,3,8,08/03/2015,53.3,51.3,1013.4,7.8,12.2,15.9,22,59,50,0.02,0,0,464
6,2015,3,7,07/03/2015,67.1,65.1,1011.4,7.9,13,22.9,36.9,75,64,2.88,0,1,578
5,2015,3,6,06/03/2015,72,49.4,1017.6,10,2.5,15.9,20,82,57.2,0,0,0,939
4,2015,3,5,05/03/2015,46.9,39.7,1030,9.9,13.7,22.9,29.9,53.1,37.9,0,0,0,830
3,2015,3,4,04/03/2015,36.6,32.7,1002.8,7.5,8.7,19,25.1,44.1,21.9,0,0,0,574
2,2015,3,3,03/03/2015,70.2,67.9,1017.6,3.2,6.2,9.9,0,75.9,55,0,0,1,631
1,2015,3,2,02/03/2015,51.1,48.4,1012.8,2.6,15.2,22.9,32.1,53.1,48.2,0,0,1,650
7,2015,3,1,01/03/2015,80.3,67.3,1005.4,8.1,6,15,18.1,90,70,0.15,0,0,693
6,2015,2,28,28/02/2015,79.7,68.6,1018.3,9.1,2.8,13,19.1,87.1,70,0,0,0,538
5,2015,2,27,27/02/2015,67.5,65.3,1017.6,3.8,7.1,11.1,0,77,62.1,0,0,1,703
4,2015,2,26,26/02/2015,47.2,47.1,1017.5,1.3,8.2,15.9,21,51.8,44.6,0,0,1,539
3,2015,2,25,25/02/2015,36.8,30.7,1034.3,10,12.2,18.1,24.1,46,17.1,0,0,0,628
2,2015,2,24,24/02/2015,68,60.8,1016.6,9.1,5.2,8.9,18.2,79,62.1,0,0,0,580
1,2015,2,23,23/02/2015,61.2,50.8,1017,10,6.5,9.9,0,66.9,46.9,0,0,0,574
7,2015,2,22,22/02/2015,64.3,60,1022.8,8.8,6.5,15,19,73.9,59,0.56,0,0,519
6,2015,2,21,21/02/2015,75.1,71.3,1015.3,8,12.3,17.1,22.9,82,60.1,0,0,0,517
5,2015,2,20,20/02/2015,44.4,39.7,1008.2,8.2,12.9,22.9,33,53.6,39,1.44,0,1,621
4,2015,2,19,19/02/2015,28.5,12.1,1018.8,10,14.2,19,25.1,39,24.1,0,0,0,515
3,2015,2,18,18/02/2015,38.3,35.2,1008.2,4.1,31.6,39,55,41,33.8,0.8,0,0,626
2,2015,2,17,17/02/2015,47.2,38.2,1020.5,10,7.1,11.1,0,57,39,0,0,0,620
1,2015,2,16,16/02/2015,39,34.6,1006.7,9,12.3,19,28,42.1,35.1,0.97,3.9,0,402
7,2015,2,15,15/02/2015,20.6,8.9,1016.8,8.6,8.4,21,20,33.1,8.1,0,7.9,1,454
6,2015,2,14,14/02/2015,53.1,37.1,1013.5,9.9,11.9,18.1,22,57,46,0.07,0,0,436
5,2015,2,13,13/02/2015,39,30.1,1008.6,10,10.9,15.9,25.2,42.8,36,0,0,0,757
4,2015,2,12,12/02/2015,37,28.5,1010.5,8.9,14,26,35,52,30,0.28,0,0,526
3,2015,2,11,11/02/2015,45.4,43.9,1005.6,3.6,5.7,9.9,25.2,48.9,44.1,0.08,0,1,610
2,2015,2,10,10/02/2015,45.2,35.2,1010,8.5,17.4,25.1,34,57,39.9,1.68,0,0,571
1,2015,2,9,09/02/2015,45.6,34,1035.5,10,6.1,11.1,0,52,35.1,0,0,0,547
7,2015,2,8,08/02/2015,50.5,39.4,1014.9,10,10.9,15,22,60.1,46,0,0,0,394
6,2015,2,7,07/02/2015,59,44,1017.8,10,8.9,15.9,17.1,66,48.9,0,0,0,449
5,2015,2,6,06/02/2015,57,54.8,1023.5,0.8,8.3,17.1,15.6,64.9,50,0.01,0,1,652
4,2015,2,5,05/02/2015,42.4,32.2,1008,10,14.1,19,28.9,52,39,0,0,0,569
3,2015,2,4,04/02/2015,68.9,63.6,1014.4,5.9,6.4,9.9,0,77,63,0,0,1,585
2,2015,2,3,03/02/2015,53.3,43.7,1022.4,10,9.2,14,21,59,44.1,0.78,0,0,740
1,2015,2,2,02/02/2015,46.3,37.4,1022,9.9,11,20,27,64,39.9,0,0,0,680
7,2015,2,1,01/02/2015,56.9,54.7,1008,5.1,6.9,11.1,28.7,64.9,52,0,0,1,361
6,2015,1,31,31/01/2015,33.1,27.4,1014.4,5.7,12.8,27,36.9,46,19.9,0,7.1,1,526
5,2015,1,30,30/01/2015,41.4,34,1024.2,9.8,7.1,9.9,0,46,36,0.06,0,0,622
4,2015,1,29,29/01/2015,66.6,64.4,1017.6,7.8,7,11.1,18.2,73.9,62.1,0,0,1,519
3,2015,1,28,28/01/2015,37.1,22,1008.1,10,10.2,19,25.1,41,34,0,0,0,458
2,2015,1,27,27/01/2015,15.7,1.9,1022.5,9.5,16.4,28.9,41,42.1,8.1,0,0,0,188
1,2015,1,26,26/01/2015,49.7,42.2,1019.4,10,5.7,9.9,0,57.9,41,0,0,0,484
7,2015,1,25,25/01/2015,24.4,16.6,1016.4,8.6,10.5,15.9,19,28,21.9,0,0,0,406
6,2015,1,24,24/01/2015,28.1,12,1019.3,9.9,12.7,24.1,31.1,35.1,19.9,0,0,0,428
5,2015,1,23,23/01/2015,66.4,62.2,1013.7,9.7,9.8,17.1,19.1,70,61,0.02,0,0,598
4,2015,1,22,22/01/2015,63.1,61.3,1018.6,3.2,7.9,13,0,70,59,0.04,0,1,508
3,2015,1,21,21/01/2015,56.3,46.2,1002.5,9.1,8.4,15.9,18.1,69.1,46.9,0,0,0,495
2,2015,1,20,20/01/2015,37,27.8,1010.7,10,8.2,14,19,42.1,33.1,0.04,0,0,500
1,2015,1,19,19/01/2015,30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,0,0,496
7,2015,1,18,18/01/2015,63.9,56.8,1019.4,10,9,15.9,22,73,55,0.01,0,0,961
6,2015,1,17,17/01/2015,67.3,52.8,1023.6,9.9,12.8,21,28.9,75.9,60.1,0.01,0,0,495
5,2015,1,16,16/01/2015,35.8,21.1,1016.6,10,14.1,22.9,35,44.1,30,0,0,0,563
4,2015,1,15,15/01/2015,48.9,37.4,1020.4,10,5.7,11.1,17.1,61,35.1,0,0,0,548
3,2015,1,14,14/01/2015,74.8,69.6,1015.3,9,11.2,17.1,22,82,66.9,0,0,0,506
2,2015,1,13,13/01/2015,72.4,68.7,1016.2,9,7.2,11.1,0,80.1,68,0,0,1,613
1,2015,1,12,12/01/2015,72.1,70,1007.1,3.7,8.1,14,19,78.8,66.2,0,0,1,580
7,2015,1,11,11/01/2015,78,62.4,1007,8.9,4.3,13,29.9,87.1,66.9,0,0,1,341
6,2015,1,10,10/01/2015,69,62.9,1012.1,7.1,11.2,22,25.1,73.9,62.1,0.01,0,1,481
5,2015,1,9,09/01/2015,56.3,52.2,1009.8,9,14.2,21,28.9,62.1,46.9,0.07,0,0,751
4,2015,1,8,08/01/2015,66.1,64.7,1021.4,4.7,3.9,8,18.2,75.9,59,0,0,1,573
3,2015,1,7,07/01/2015,40.7,32.6,1023,10,12.7,21,26,48,24.1,0,0,0,538
2,2015,1,6,06/01/2015,69.1,62.7,1020.9,7.1,13.2,22,28,75,60.1,0.3,0,1,777
1,2015,1,5,05/01/2015,43,41.5,994.5,5.7,11.6,28.9,46,51.1,30,0.27,0,1,498
7,2015,1,4,04/01/2015,48.6,40.2,1015.8,8.5,13.5,18.1,25.1,53.1,43,0,0,0,381
6,2015,1,3,03/01/2015,76.5,70,1014.4,8.4,14.7,21,28,82,70,0,0,0,456
5,2015,1,2,02/01/2015,56.7,38.7,1019.2,10,12.8,19,27,59,50,0,0,0,442
4,2015,1,1,01/01/2015,57.3,45.7,1025.5,10,11.4,15.9,22,64,50,0.02,0,0,395
,,,,,,,,,,,,,,,,,
