day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
7,2013,4,28,28/04/2013,71.1,65.8,1014.7,8.4,5.2,8.9,13.9,79,63,0,0,1,440
6,2013,4,27,27/04/2013,73.1,65.1,1018.6,10,2.2,8.9,26.1,79,64.9,0.01,0,0,517
5,2013,4,26,26/04/2013,70.9,69.7,1017.6,7.8,7.3,11.1,0,75.9,64,0.01,0,0,675
4,2013,4,25,25/04/2013,55.9,49.9,1024.1,10,9.9,15.9,0,63,34,0,0,0,583
3,2013,4,24,24/04/2013,43,36.2,1024.8,10,9.5,14,18.2,52,26.1,0,0,0,598
2,2013,4,23,23/04/2013,71,68.2,1009.4,6.3,9.5,18.1,22.9,75,59,0,0,0,513
1,2013,4,22,22/04/2013,80.6,65.5,1010.1,8.5,3.1,8,15.9,90,70,0.59,0,0,565
7,2013,4,21,21/04/2013,73.3,67.2,1013.2,7.5,3.4,15,18.1,75.9,68,1.76,0,0,471
6,2013,4,20,20/04/2013,42,25.3,1005.6,10,17.3,29.9,39,51.1,28.9,0.23,0,0,532
5,2013,4,19,19/04/2013,56.3,49.7,1017.5,9.6,9.6,15.9,20,68,50,0.11,0,0,570
4,2013,4,18,18/04/2013,71.9,66.9,1016.4,8.9,8.4,15,27.8,82.9,62.1,0,0,1,553
3,2013,4,17,17/04/2013,64.9,60.7,1024.2,9.2,7.1,12,0,73.9,59,0.01,0,1,535
2,2013,4,16,16/04/2013,72.6,70.2,1021,9.4,9.8,15,24.1,80.1,61,0,0,0,564
1,2013,4,15,15/04/2013,70.1,69,1008.1,2,6.8,11.1,17.4,75.9,66,0.05,0,1,603
7,2013,4,14,14/04/2013,49,32.9,1020.1,10,13.7,25.1,34,57.9,32,0,0,0,472
6,2013,4,13,13/04/2013,35.3,21.9,1030.6,9.9,9.6,17.1,22,43,19.9,0,0,0,555
5,2013,4,12,12/04/2013,57.4,41.6,1008.2,10,11.1,17.1,25.1,66,51.1,0.4,0,0,649
4,2013,4,11,11/04/2013,44.7,38.2,1026.4,9.2,14.5,18.1,18.2,50,30,0,0,0,517
3,2013,4,10,10/04/2013,45.7,42.5,999,7.3,15.7,32.1,42,51.1,39.9,1.3,0,0,580
2,2013,4,9,09/04/2013,50.5,49.6,1016.9,6.4,5.5,9.9,17.4,57,48,0,0,1,613
1,2013,4,8,08/04/2013,56.3,52.8,1018.7,7.9,11.5,15,22,61,53.1,0.11,0,0,582
7,2013,4,7,07/04/2013,69.8,67.9,1016.5,3.8,8.2,15,22,78.1,66,0,0,1,451
6,2013,4,6,06/04/2013,56.7,49,1024.8,10,10.1,15.9,20,66.9,41,0,0,0,531
5,2013,4,5,05/04/2013,46.8,46.8,1008.8,2.1,11.5,17.1,26.1,48.9,35.1,0,0,1,582
4,2013,4,4,04/04/2013,66.9,61.7,1023.9,10,12.9,15.9,21.7,71.1,64.9,0,0,0,566
3,2013,4,3,03/04/2013,50.1,35.2,1015.2,10,11.8,15.9,22.9,57.9,30.9,0,0,0,532
2,2013,4,2,02/04/2013,40,32.5,1015,9.5,10.8,26,41,50,28.9,0,0,0,437
1,2013,4,1,01/04/2013,31.6,24.5,1034.9,9.1,15.4,20,25.1,37.9,25,0,0,0,479
7,2013,3,31,31/03/2013,59,42.3,1022.8,10,9.3,15.9,22.9,72,53.1,0.01,0,0,426
6,2013,3,30,30/03/2013,54.8,52.5,1007,2.2,18.2,29.9,39,59,46,0.01,0,1,513
5,2013,3,29,29/03/2013,51.9,45.2,1012.7,7.3,7.7,14,21.7,64,41,0.12,0,1,520
4,2013,3,28,28/03/2013,40.6,28.1,1007.8,10,12.1,19,26,54,34,0.02,0,0,549
3,2013,3,27,27/03/2013,35.4,25.4,1022.3,9.8,14.2,21,28.9,39.9,30.9,0,0,1,441
2,2013,3,26,26/03/2013,27.2,10.7,1027.8,10,10.9,17.1,20,35.1,15.1,0,0,0,425
1,2013,3,25,25/03/2013,28.1,11.3,1022.3,10,11.5,19,26,34,19.9,0,0,0,498
7,2013,3,24,24/03/2013,35.6,28.9,1022.2,10,4.7,8,0,46.9,28,0,0,0,451
6,2013,3,23,23/03/2013,32.3,17.7,1018.1,10,7.9,13,0,39,25,0,0,0,488
5,2013,3,22,22/03/2013,28.9,21.4,1014.3,10,10.5,15,21,34,24.1,0,0,0,604
4,2013,3,21,21/03/2013,32.9,18.5,1011.1,9,17.1,27,39,43,28,0.01,0,0,508
3,2013,3,20,20/03/2013,34,23.1,1006.1,9.7,6.5,15,22,43,24.1,0,0,0,540
2,2013,3,19,19/03/2013,42,40.4,1011.3,5.6,9.5,20,28,50,39,0.44,0,0,559
1,2013,3,18,18/03/2013,71.5,65.8,1016.8,7.3,6.4,9.9,19.1,84.9,60.1,0,0,1,623
7,2013,3,17,17/03/2013,46.8,42.8,1010.4,9,9.4,18.1,25.1,55,39.9,0.07,0,0,426
6,2013,3,16,16/03/2013,35.1,22.7,1025.1,10,7.4,12,0,44.1,19.9,0,0,0,521
5,2013,3,15,15/03/2013,36.5,26.7,1000.4,9.4,16,22,32.1,45,33.1,0.9,2,0,607
4,2013,3,14,14/03/2013,34.6,24,1021.2,10,8.4,14,24.1,54,27,0,0,0,557
3,2013,3,13,13/03/2013,34.5,29.7,1022,9.8,6.9,13,21,39.9,30.9,0.07,0,0,636
2,2013,3,12,12/03/2013,58,51.5,998.4,5.9,15,22,29.9,61,50,0.69,0,1,547
1,2013,3,11,11/03/2013,70.3,67.5,1008.7,4.9,8,11.1,15.6,77,68,0,0,1,522
7,2013,3,10,10/03/2013,71,62.4,1009.4,6.8,8.8,19,27,78.1,59,0.01,0,1,415
6,2013,3,9,09/03/2013,58,52.5,1012.6,8.4,11.5,22,28.9,63,46.9,0.05,0,1,569
5,2013,3,8,08/03/2013,35.2,28.8,1006.5,7.3,11.8,27,35.9,39,28,0.02,9,0,851
4,2013,3,7,07/03/2013,35.3,22.9,1032.7,9.9,14.1,21,26,57.9,30,0,0,0,535
3,2013,3,6,06/03/2013,46.8,38.5,1010.7,8.4,11.2,14,20.9,54,39,0,0,0,475
2,2013,3,5,05/03/2013,37,19.8,1016.1,10,3,12,22,42.1,28.9,0,0,0,527
1,2013,3,4,04/03/2013,26.4,1.5,1028.6,10,17.1,25.1,35,46,19.9,0,0,0,597
7,2013,3,3,03/03/2013,27.1,12.1,1035.5,10,8.8,13,17.1,37,19.9,0,1.2,0,502
6,2013,3,2,02/03/2013,29.2,6.8,1019.3,10,20.2,26,42,42.1,26.1,0,0,0,474
5,2013,3,1,01/03/2013,24.9,4.8,1022.1,10,19.2,22.9,33,44.1,19,0,0,0,603
4,2013,2,28,28/02/2013,26.5,10.5,1019.8,10,4.1,8.9,0,35.1,15.1,0,0,0,517
3,2013,2,27,27/02/2013,46.8,44.2,1011.9,7,13.9,24.1,31.1,55,39.9,0,0,1,550
2,2013,2,26,26/02/2013,69.2,66.9,1011.3,10,8.5,11.1,0,77,55.9,0.02,0,0,537
1,2013,2,25,25/02/2013,49.8,46.6,1010.5,6.5,10.1,15.9,34.8,57.9,44.1,0,0,1,490
7,2013,2,24,24/02/2013,30.3,13.2,1027.2,9,6.3,13,15.9,35.1,21.9,0,0,0,426
6,2013,2,23,23/02/2013,66.6,60.3,1019,10,6.9,14,0,75,61,0.01,0,0,521
5,2013,2,22,22/02/2013,65.7,65.5,1020.5,3.4,7.6,13,0,73,60.1,0,0,1,531
4,2013,2,21,21/02/2013,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,0,0,498
3,2013,2,20,20/02/2013,29.9,11.8,1019.2,10,12.2,19,28.9,36,25,0.14,0,0,510
2,2013,2,19,19/02/2013,58.3,56.2,1012.5,0.9,11.3,18.1,24.1,66.9,54,0.02,0,1,477
1,2013,2,18,18/02/2013,38.5,33,1000.4,9.3,7.9,12,18.2,42.1,35.6,0,0,0,398
7,2013,2,17,17/02/2013,21.9,6.4,1028.8,10,10.9,15.9,25.1,27,15.1,0,0,0,447
6,2013,2,16,16/02/2013,41.7,31.3,1017,10,11.9,20,28.9,46.9,30.9,0.02,0,0,449
5,2013,2,15,15/02/2013,53.7,35.4,1003,10,21.3,29.9,45.1,64,50,0.01,0,0,604
4,2013,2,14,14/02/2013,38.5,33.8,1002.5,7,12.3,21,28.9,46,30.9,1.16,0,0,631
3,2013,2,13,13/02/2013,38.6,20.9,1011.4,10,14.8,24.1,36.9,50,27,0,0,0,570
2,2013,2,12,12/02/2013,32.1,15.4,1024.3,10,11.9,15.9,25.1,44.1,27,0,0,0,498
1,2013,2,11,11/02/2013,65.4,49.1,1014.3,10,5.7,20,26,71.1,55.4,0.16,0,0,475
7,2013,2,10,10/02/2013,68.4,62.6,1017.2,9.9,11.7,15,18.2,75.9,55.9,0,0,0,400
6,2013,2,9,09/02/2013,21,9.1,1016.3,7.9,21.5,34,45.1,27,16,1.26,7.9,1,403
5,2013,2,8,08/02/2013,70.1,65.7,1010.1,4.4,4.3,8.9,24.3,78.1,66,0.01,0,1,703
4,2013,2,7,07/02/2013,72.7,68.1,1017.6,7.8,4.6,11.1,0,88,64.9,0,0,1,526
3,2013,2,6,06/02/2013,47.3,39.1,1004.1,4.8,13.7,26,35,57,41,0.27,0,1,566
2,2013,2,5,05/02/2013,46.5,37.3,1028.1,10,8.8,17.1,24.1,54,35.1,0,0,0,566
1,2013,2,4,04/02/2013,35.4,24.7,1035.8,10,19.6,29.9,39,45,32,0.67,0,0,553
7,2013,2,3,03/02/2013,41.2,35.1,1006.4,5.1,15.2,41,59.1,55.9,30.2,2.45,1,0,445
6,2013,2,2,02/02/2013,62.9,55.4,1015.2,8,6.2,11.1,0,77,55.9,0,0,0,534
5,2013,2,1,01/02/2013,33.5,24,1010.7,8.9,6.1,15,8.7,39.2,28,0,0,0,574
4,2013,1,31,31/01/2013,18.2,5,1028.1,10,12,17.1,26,34,12,0,0,0,592
3,2013,1,30,30/01/2013,45.3,45.2,989.8,5.1,23.3,49,65.1,48.9,39,0.35,0,0,497
2,2013,1,29,29/01/2013,58.3,49.5,1013.2,8.6,12.6,19,24.1,66,53.1,0.24,0,0,542
1,2013,1,28,28/01/2013,72.9,70.9,1017.2,5.6,7,12,0,79,68,0,0,1,507
7,2013,1,27,27/01/2013,69.6,66.7,1009.5,6.4,8.5,14,28,75.9,64.4,0.04,0,1,429
6,2013,1,26,26/01/2013,51.9,38,1014.3,10,1.3,11.1,0,60.1,44.1,0,0,0,558
5,2013,1,25,25/01/2013,66.9,59.9,1010,10,10.4,15.9,22,77,62.1,0.21,0,0,674
4,2013,1,24,24/01/2013,57.6,45.4,999.7,10,13.1,18.1,28.9,62.1,45,0.04,0,0,554
3,2013,1,23,23/01/2013,57.4,51.3,1015.5,9.4,14.6,25.1,35,63,52,0.08,0,0,545
2,2013,1,22,22/01/2013,39.3,28.2,1010.6,9.6,14,22,28,44.1,35.1,0,0,0,544
1,2013,1,21,21/01/2013,49.1,31.2,1014.6,10,13.4,21,27,60.1,44.1,0.26,0,0,355
7,2013,1,20,20/01/2013,37.7,31.7,1021.9,9.1,6.5,11.1,0,42.1,30.9,0,0,0,393
6,2013,1,19,19/01/2013,70.5,68.9,1016.9,3.9,9.8,14,17.4,79,64,0.01,0,1,484
5,2013,1,18,18/01/2013,67,55.8,1012.9,8.4,21.2,42.9,52.1,77,62.1,1.88,0,0,561
4,2013,1,17,17/01/2013,46,35.9,1004.1,9.8,15.7,26,33,57,41,0.02,0,0,491
3,2013,1,16,16/01/2013,56.7,50.2,1029.8,7.4,2.9,9.9,17.1,64.9,48,0,0,1,578
2,2013,1,15,15/01/2013,66.9,63.2,1015.8,9.8,6.9,9.9,17.4,75,61,0,0,0,516
1,2013,1,14,14/01/2013,54.9,50.1,1022.8,10,7.8,13,0,69.1,45,0.01,0,0,542
7,2013,1,13,13/01/2013,62.6,54.4,1014.3,8.4,12.2,21,28,69.1,57.9,0.06,0,0,373
6,2013,1,12,12/01/2013,66,62.6,1017.1,9.7,5.3,15,15.6,81,61,0,0,1,475
5,2013,1,11,11/01/2013,74.3,70.4,1019.6,8.8,7.1,12,0,81,69.1,0.05,0,0,660
4,2013,1,10,10/01/2013,67.9,64.4,1015,7.5,12,15.9,25.1,73.9,55.9,0,0,0,555
3,2013,1,9,09/01/2013,70.4,67.8,1008.4,7.8,10.6,18.1,24.1,77,64.4,0,0,1,487
2,2013,1,8,08/01/2013,72.8,69.7,1015.9,8.9,9.3,13,20.9,80.1,59,0,0,0,513
1,2013,1,7,07/01/2013,62.1,54.7,1010.3,10,11.4,20,22,69.1,51.1,0,0,0,521
7,2013,1,6,06/01/2013,60.1,56.3,1021.9,8.9,7.9,12,0,75,55.9,0,0,0,393
6,2013,1,5,05/01/2013,54.5,42.7,1013,10,8.4,13,19,61,46,0,0,0,389
5,2013,1,4,04/01/2013,48.1,43.4,1011.4,8.8,10.6,19,29.9,57,32,0.01,0,0,505
4,2013,1,3,03/01/2013,56.3,50.9,1020,9.8,8.3,13,22.6,64,48,0,0,0,549
3,2013,1,2,02/01/2013,44.3,39.9,997.4,9,9.7,18.1,24.1,50,37.9,0.02,0,0,480
2,2013,1,1,01/01/2013,36.1,33.8,1009.2,3.1,14.8,20,28,41,23,0.31,13,1,381
,,,,,,,,,,,,,,,,,
